Game Name,Original Price,Sale Price,Sale Rate,Date,End Date,Page Link
유그드라 유니온,19800,7920,60%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000035187
틸트팩: 빙글빙글 대소동,15400,1540,90%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000037113
Ghosts 'n Goblins Resurrection,35800,11810,67%,2025-10-02,2025/10/12 23:59,https://store.nintendo.co.kr/70010000022554
걸☆건 리턴즈,58000,20300,65%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000035025
Just Shapes & Beats,20500,12300,40%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000037785
Shakes on a Plane,23100,2310,90%,2025-10-02,2025/10/19 23:59,https://store.nintendo.co.kr/70010000034077
Nexomon: Extinction 넥소몬: 멸종,22000,6600,70%,2025-10-02,2025/10/13 23:59,https://store.nintendo.co.kr/70010000033250
스커지브링어,17600,2640,85%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000031817
Immortals Fenyx Rising,47000,9000,81%,2025-10-02,2025/10/19 23:59,https://store.nintendo.co.kr/70010000034686
스피릿 오브 더 노스,20500,3080,85%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000035506
샨테와 일곱 사이렌,44800,22400,50%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000033508
가면라이더 메모리 오브 히어로즈 프리미엄 사운드 에디션,92000,18800,80%,2025-10-02,2025/10/19 23:59,https://store.nintendo.co.kr/70010000029129
네바에(Nevaeh),12800,3840,70%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000033266
호텔 소울즈,8800,2640,70%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000031850
FAIRY TAIL,69800,23030,67%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000022096
Creaks (크릭스),22000,4400,80%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000032807
정령의 기사단,10000,3000,70%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000027943
마계전기 디스가이아4 Return,59800,29900,50%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000023371
Call of Juarez: Gunslinger,23490,4690,80%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000014167
Mega Man Zero/ZX Legacy Collection,37800,12850,66%,2025-10-02,2025/10/12 23:59,https://store.nintendo.co.kr/70010000016861
닌자 박스,44800,3800,92%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000023989
무쌍OROCHI3 Ultimate,64800,32400,50%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70070000009402
사무라이 쇼다운,59800,17940,70%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000022616
몬스터 보이와 저주받은 왕국,45000,11250,75%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000025057
루루아의 아틀리에 ～알란드의 연금술사4～,64800,21380,67%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000019738
섬란 카구라 PEACH BALL,69800,20940,70%,2025-10-02,2025/10/7 23:59,https://store.nintendo.co.kr/70070000006141
마키나이츠 -블러드 바고스-,3000,2100,30%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000019367
FINAL FANTASY XII THE ZODIAC AGE,54400,21760,60%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000016505
섬란 카구라 Reflexions,69800,20940,70%,2025-10-02,2025/10/7 23:59,https://store.nintendo.co.kr/70070000005441
라피스 리 어비스,59800,29900,50%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000013422
Mega Man Legacy Collection,17900,5370,70%,2025-10-02,2025/10/12 23:59,https://store.nintendo.co.kr/70010000013161
마계전기 디스가이아Refine,59800,29900,50%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000011281
Little Dragons Café,58000,17400,70%,2025-10-02,2025/10/7 23:59,https://store.nintendo.co.kr/70010000012752
걸☆건2,39000,13650,65%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000012974
마계전기 디스가이아5,59800,29900,50%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000011854
원더보이 : 드래곤즈 트랩,39000,9750,75%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000012248
마녀가미－The Witch of Luludidea－,65000,58500,10%,2025-10-02,2025/10/29 23:59,https://store.nintendo.co.kr/70010000097799
마녀가미－The Witch of Luludidea－,55000,49500,10%,2025-10-02,2025/10/29 23:59,https://store.nintendo.co.kr/70010000100993
FULL METAL SCHOOLGIRL,64400,57960,10%,2025-10-02,2025/10/22 23:59,https://store.nintendo.co.kr/70010000100830
We Were Here Together,16400,14760,10%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000098146
Dawnfolk,20700,18630,10%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000100526
Hidden Legends,19990,13390,33%,2025-10-02,2025/10/2 23:59,https://store.nintendo.co.kr/70010000105436
no brake no gain,5600,4760,15%,2025-10-02,2025/10/2 23:59,https://store.nintendo.co.kr/70010000104009
Lovely Spot the Difference,7510,3750,50%,2025-10-02,2025/10/22 23:59,https://store.nintendo.co.kr/70010000105710
Grill it! Sanma,5000,3330,33%,2025-10-02,2025/12/23 23:59,https://store.nintendo.co.kr/70010000102745
Doku Girls 3,26990,5390,80%,2025-10-02,2025/10/23 23:59,https://store.nintendo.co.kr/70010000106206
Only Go Up 2,6900,5520,20%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000105064
Snapshot Girls 3,26990,5390,80%,2025-10-02,2025/10/23 23:59,https://store.nintendo.co.kr/70010000106120
Trippy Trader: Schedule & Sell Candy,12900,9990,23%,2025-10-02,2025/10/16 23:59,https://store.nintendo.co.kr/70010000104869
Ninja Ming,11000,9350,15%,2025-10-02,2025/10/2 23:59,https://store.nintendo.co.kr/70010000093430
Drift Highway: Retro Console Edition,8100,4050,50%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000105357
Meteorfall: Krumit's Tale,19990,17990,10%,2025-10-02,2025/10/2 23:59,https://store.nintendo.co.kr/70010000092258
JellyFish Girls,4620,2770,40%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000104690
허풍쟁이 산의 마리사,22900,20610,10%,2025-10-02,2025/10/3 01:59,https://store.nintendo.co.kr/70010000099735
Alphadia III,22680,20410,10%,2025-10-02,2025/10/2 23:59,https://store.nintendo.co.kr/70010000101281
We Were Here,1500,1000,33%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000095012
We Were Here Too,12400,11160,10%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000100632
젤리군단 Jelly Troops,9900,8910,10%,2025-10-02,2025/10/7 23:59,https://store.nintendo.co.kr/70010000085711
Doku Girls 2,26990,5390,80%,2025-10-02,2025/10/16 23:59,https://store.nintendo.co.kr/70010000106110
Hidden Cats in Tokyo,7900,5900,25%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000095499
Extinction Rifts,20500,18450,10%,2025-10-02,2025/10/2 23:59,https://store.nintendo.co.kr/70010000086211
BAND GIRLS,4620,2770,40%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000104980
두뇌 트레이닝! 그림 퍼즐,3900,2900,26%,2025-10-02,2025/10/12 23:59,https://store.nintendo.co.kr/70010000105093
Fling it! Shoe Kicking,5000,3000,40%,2025-10-02,2025/12/2 23:59,https://store.nintendo.co.kr/70010000103465
우울한 눈동자,34990,27990,20%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000098799
Snapshot Girls 2,26990,5390,80%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000105653
Sugoi Girls: Attractive Archer,9000,2990,67%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000100683
Make it! Pancakes,7000,5000,29%,2025-10-02,2025/11/25 23:59,https://store.nintendo.co.kr/70010000100743
Yabai Girls: Hot Hiker,9000,2990,67%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000100453
Snapshot Girls,39990,5990,85%,2025-10-02,2025/10/2 23:59,https://store.nintendo.co.kr/70010000105318
POGO Stadium,14500,9800,32%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000104219
Reel it! Ocean Fishing,12000,8800,27%,2025-10-02,2025/11/25 23:59,https://store.nintendo.co.kr/70010000100736
No Sweet Looks,6500,5520,15%,2025-10-02,2025/10/12 23:59,https://store.nintendo.co.kr/70010000093993
Succubus Sexy Devils,9990,3990,60%,2025-10-02,2025/10/13 23:59,https://store.nintendo.co.kr/70010000100798
GET TO WORK SIMULATOR,8290,3990,52%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000100556
BURGER Shot,5000,2800,44%,2025-10-02,2025/10/28 23:59,https://store.nintendo.co.kr/70010000099556
Escape the Backrooms BODYCAM,8990,4490,50%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000091792
Close For The Night Horror,13890,4160,70%,2025-10-02,2025/10/17 23:59,https://store.nintendo.co.kr/70010000101119
Tokyo Racer X,13990,3990,71%,2025-10-02,2025/10/11 23:59,https://store.nintendo.co.kr/70010000099664
Cyber Car Seller Simulator,10990,4490,59%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000099747
리:플레이（RE:PLAY),9600,5760,40%,2025-10-02,2025/10/4 23:59,https://store.nintendo.co.kr/70010000100920
ULTRASHOT: Kill Protocol,12360,2840,77%,2025-10-02,2025/10/11 23:59,https://store.nintendo.co.kr/70010000102433
Rocket Strike: Deep Space,10980,2740,75%,2025-10-02,2025/10/11 23:59,https://store.nintendo.co.kr/70010000099276
Pimp Up Dungeon,9500,1990,79%,2025-10-02,2025/10/27 23:59,https://store.nintendo.co.kr/70010000099481
Cozy Cooking: Tiny Tastes,10850,2990,72%,2025-10-02,2025/10/27 23:59,https://store.nintendo.co.kr/70010000099601
Mortal Glory 2,13500,12150,10%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000092359
Maiden Cops,18500,14800,20%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000092183
글자 찾기！,3900,1950,50%,2025-10-02,2025/10/18 23:59,https://store.nintendo.co.kr/70010000101855
악마와의 데이트 (Date with Devils),19000,15200,20%,2025-10-02,2025/10/16 23:59,https://store.nintendo.co.kr/70010000095492
Ad Aquilonem - 세토와 바람의 유적 - (Ad Aquilonem - Seto’s Journey -),29800,20860,30%,2025-10-02,2025/10/2 23:59,https://store.nintendo.co.kr/70010000100388
WILD HEARTS S,59800,53820,10%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000097421
나의 동물병원: 반려동물 의사의 하루하루,23900,9990,58%,2025-10-02,2025/10/13 23:59,https://store.nintendo.co.kr/70010000102248
Waffle Kitty,8100,1990,75%,2025-10-02,2025/10/13 23:59,https://store.nintendo.co.kr/70010000100778
Hyperdimension Neptunia Re;Birth1,49000,39200,20%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000095552
Secret Paws - Cozy Offices,6000,4200,30%,2025-10-02,2025/10/2 23:59,https://store.nintendo.co.kr/70010000099440
DORONKO WANKO,5600,4480,20%,2025-10-02,2025/10/7 01:59,https://store.nintendo.co.kr/70010000085268
Make it! Choco Banana,7000,5000,29%,2025-10-02,2025/10/7 23:59,https://store.nintendo.co.kr/70010000099360
Bring You Home,9900,7420,25%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000100244
Cottonville,15000,2990,80%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000100379
물고기 어디 있지?,3900,1950,50%,2025-10-02,2025/10/11 23:59,https://store.nintendo.co.kr/70010000101800
Racing Rebels Mud Clash,16100,1890,88%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000099319
Supermarket CEO Simulator,6990,3990,43%,2025-10-02,2025/10/13 23:59,https://store.nintendo.co.kr/70010000099879
BeatQuest - Rhythm Riders,6790,4400,35%,2025-10-02,2025/10/13 23:59,https://store.nintendo.co.kr/70010000097166
CRYKEN part4,1870,1300,30%,2025-10-02,2025/10/18 23:59,https://store.nintendo.co.kr/70010000096806
목숨의 비트 (Beat of Life),14000,11200,20%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000098756
러피와 리버사이드 (Ruffy And The Riverside),26400,21120,20%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000091543
BMX CITY RUN,13990,4190,70%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000096403
Zombie Scream,5300,4500,15%,2025-10-02,2025/10/22 23:59,https://store.nintendo.co.kr/70010000094551
Cozy Gardener Simulator,15990,3990,75%,2025-10-02,2025/10/3 23:59,https://store.nintendo.co.kr/70010000099574
Klaus Lee - Thunderballs,15000,7500,50%,2025-10-02,2025/10/19 23:59,https://store.nintendo.co.kr/70010000066976
Against the Storm 어게인스트 더 스톰,29900,22420,25%,2025-10-02,2025/10/23 23:59,https://store.nintendo.co.kr/70010000081352
Vessels of Decay,20500,14350,30%,2025-10-02,2025/10/7 23:59,https://store.nintendo.co.kr/70010000090986
Om Nom: Run 2,7150,2860,60%,2025-10-02,2025/10/26 23:59,https://store.nintendo.co.kr/70010000094587
Hentai Girls: Charming Chef,9000,2990,67%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000092530
고양이들의 여행 서부 개척 시대 : Cats Visiting Wild West,4990,2490,50%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000099579
발로부르 | Balavour,4750,3320,30%,2025-10-02,2025/10/16 23:59,https://store.nintendo.co.kr/70010000098602
Blast Rush LS,10700,8560,20%,2025-10-02,2025/10/26 23:59,https://store.nintendo.co.kr/70010000089649
Bag Hero,14000,9800,30%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000096027
브릿지 레이스,7150,2490,65%,2025-10-02,2025/10/19 23:59,https://store.nintendo.co.kr/70010000093584
우주 고양이 퍼즐,8350,1990,76%,2025-10-02,2025/10/26 23:59,https://store.nintendo.co.kr/70010000098676
VIRTUAL GIRL @ WORLD’S END,27000,21600,20%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000092038
Instants,13500,9450,30%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000094950
Puff Up,7150,1750,76%,2025-10-02,2025/10/21 23:59,https://store.nintendo.co.kr/70010000098460
쿠킹 컴패니언 (Cooking Companions),18700,14960,20%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000095413
JALECOlle Famicom Ver. The Last Ninja,11000,8800,20%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000095638
Ashwood Valley,15500,1990,87%,2025-10-02,2025/10/19 23:59,https://store.nintendo.co.kr/70010000096771
Hidden Cat Outlaws,3900,2600,33%,2025-10-02,2025/10/12 23:59,https://store.nintendo.co.kr/70010000093007
Super Waifu Ball,8000,5200,35%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000096281
뇌 훈련! 실수 찾기 테스트,8900,4450,50%,2025-10-02,2025/10/17 23:59,https://store.nintendo.co.kr/70010000098204
CRYKEN part3,1770,1230,31%,2025-10-02,2025/10/18 23:59,https://store.nintendo.co.kr/70010000096310
Nurilogy 1000,4500,3600,20%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000097016
夏目友人帳 ～葉月の記～（나츠메 우인장 ～하즈키의 기록～）,53000,42400,20%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000090832
Suikoden I&II HD Remaster for Nintendo Switch 2 Gate Rune and Dunan Unification Wars,53300,42640,20%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000095290
컬러 채우기 마스터: 꿈꾸는 픽셀 아티스트 사계절 이야기 (Pixel Cross Stitch Color by Number Seasons Collection),10460,5230,50%,2025-10-02,2025/10/19 23:59,https://store.nintendo.co.kr/70010000098686
Adrenaline Rush - Miami Drive 아드레날린 러시: 마이애미 드라이브,2000,1000,50%,2025-10-02,2025/10/14 23:59,https://store.nintendo.co.kr/70010000036630
UDO：미확인 드릴체,19800,14800,25%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000086540
극장 불안 | Theater Unrest,4750,3320,30%,2025-10-02,2025/10/16 23:59,https://store.nintendo.co.kr/70010000098591
Starlight Legacy,15000,9750,35%,2025-10-02,2025/10/2 23:59,https://store.nintendo.co.kr/70010000086563
Nice Day for Fishing,22500,16870,25%,2025-10-02,2025/10/25 23:59,https://store.nintendo.co.kr/70010000096111
전장의 푸가 3,50400,45360,10%,2025-10-02,2025/10/10 23:59,https://store.nintendo.co.kr/70010000086117
명언으로 배우는 영어,10460,5230,50%,2025-10-02,2025/10/19 23:59,https://store.nintendo.co.kr/70010000097610
MYSIDE REALITY,20990,4190,80%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000097874
Casual Sport Series: Badminton (캐주얼 스포츠 시리즈: 배드민턴),6990,3450,51%,2025-10-02,2025/10/16 23:59,https://store.nintendo.co.kr/70010000097811
Mudness Offroad Car Simulator Runner,18990,4890,74%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000095812
Sugoi Girls: Raunchy Rabbit,9000,2990,67%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000094498
초극한! 국기 2지선다 상식 도전,8900,4450,50%,2025-10-02,2025/10/17 23:59,https://store.nintendo.co.kr/70010000097787
Food Truck Business Simulator,9990,3990,60%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000088689
Subway Simulator 2025 - City Train,18590,3990,79%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000095950
Hentai Girls: Maid Cafe Love,9000,2990,67%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000092510
ONLY UP! CARS,8990,3990,56%,2025-10-02,2025/10/10 23:59,https://store.nintendo.co.kr/70010000093856
There's a Gun in the Office,14000,1400,90%,2025-10-02,2025/10/21 23:59,https://store.nintendo.co.kr/70010000096569
Quick Golf 퀵 골프,4250,1500,65%,2025-10-02,2025/10/21 23:59,https://store.nintendo.co.kr/70010000097706
Skydiving Simulator: Wingsuit Flight,11590,3990,66%,2025-10-02,2025/10/2 23:59,https://store.nintendo.co.kr/70010000096057
Anime Girls: Royal Romance,9000,2990,67%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000094473
Сaptain Blood,36000,24120,33%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000085240
KAMITSUBAKI CITY REGENERATE,37500,30000,20%,2025-10-02,2025/10/7 23:59,https://store.nintendo.co.kr/70010000085453
컨트리볼 게임,6000,3000,50%,2025-10-02,2025/10/11 23:59,https://store.nintendo.co.kr/70010000076975
Hentai Girls: Postal Passion,9000,2990,67%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000092523
EARTH SAVER,9000,6300,30%,2025-10-02,2025/10/23 23:59,https://store.nintendo.co.kr/70010000091363
Seedsow Lullaby,21500,15050,30%,2025-10-02,2025/10/21 23:59,https://store.nintendo.co.kr/70010000093661
Garden of Merging Numbers,4500,1000,78%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000095313
CRYKEN part2,1670,1160,31%,2025-10-02,2025/10/18 23:59,https://store.nintendo.co.kr/70010000095579
동방 스펠 카니발,69800,62820,10%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000090657
Sugoi Girls: Delhi Darling,9000,2990,67%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000094488
Euro Car Parking Simulator 2025,12500,6250,50%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000096507
최강 두부,5600,4480,20%,2025-10-02,2025/10/7 01:59,https://store.nintendo.co.kr/70010000092741
고양이들이 역사적인 시대를 방문한다 : Cats Visiting Historical Times,6990,3490,50%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000096788
Cave of Illusions,7560,5290,30%,2025-10-02,2025/10/16 23:59,https://store.nintendo.co.kr/70010000094741
JALECOlle Famicom Ver. Magic John & Totally RAD,11000,8800,20%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000087712
TriggerHeart EXELICA ENHANCED,43760,35000,20%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000095697
The Hundred Line -Last Defense Academy-,69800,55840,20%,2025-10-02,2025/10/7 01:59,https://store.nintendo.co.kr/70010000090648
초차원게임 넵튠 GameMaker R:Evolution,64800,58320,10%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000085619
Cozy Stitch Puzzle,10250,1990,81%,2025-10-02,2025/10/25 23:59,https://store.nintendo.co.kr/70010000094711
LunarLux,21500,17200,20%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000089654
Chained Survive Together,7990,3990,50%,2025-10-02,2025/10/7 23:59,https://store.nintendo.co.kr/70010000091109
Moving Houses,18000,11700,35%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000087138
Vinebound: Tangled Together,6900,4100,41%,2025-10-02,2025/10/12 23:59,https://store.nintendo.co.kr/70010000090375
Attack Hole,7150,2250,69%,2025-10-02,2025/10/21 23:59,https://store.nintendo.co.kr/70010000094786
Rusty Rabbit,22800,17100,25%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000083296
Electronics Supermarket Simulator,14990,4490,70%,2025-10-02,2025/10/14 23:59,https://store.nintendo.co.kr/70010000092613
Project Starship,5000,2500,50%,2025-10-02,2025/10/2 23:59,https://store.nintendo.co.kr/70010000027767
Secrets In Green,5000,3000,40%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000093274
GIRLS MADE PUDDING,11000,7700,30%,2025-10-02,2025/10/7 23:59,https://store.nintendo.co.kr/70010000094736
어린이를 위한 틀린 그림 찾기,3900,1950,50%,2025-10-02,2025/10/18 23:59,https://store.nintendo.co.kr/70010000095091
퀴즈! 세계의 고양이 속담,3900,1950,50%,2025-10-02,2025/10/18 23:59,https://store.nintendo.co.kr/70010000095482
TONGTONG,4500,3600,20%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000093900
Dreamless Girl,14400,7200,50%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000092756
운명의 엘레지 (ReMix),17000,2550,85%,2025-10-02,2025/10/14 23:59,https://store.nintendo.co.kr/70010000092660
Mortisomem,11800,4720,60%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000083980
Detective From The Crypt,11800,4720,60%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000087245
PROGRESS ORDERS,27090,18960,30%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000079963
네코 베이커리,10100,1990,80%,2025-10-02,2025/10/12 23:59,https://store.nintendo.co.kr/70010000094044
WW2 Soldiers of Honor - Warzone Assault,10190,4440,56%,2025-10-02,2025/10/10 23:59,https://store.nintendo.co.kr/70010000094082
Vampires and Knights : Eclipse Survival & Magic Craft,18990,3990,79%,2025-10-02,2025/10/10 23:59,https://store.nintendo.co.kr/70010000092608
CYBERSLAYER: No Time to Regret,12500,6250,50%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000095146
Primitive Life Simulator,11990,3990,67%,2025-10-02,2025/10/12 23:59,https://store.nintendo.co.kr/70010000090707
배고픈 브레인 퀴즈,3900,1950,50%,2025-10-02,2025/10/11 23:59,https://store.nintendo.co.kr/70010000094870
CRYKEN part1,1560,1090,30%,2025-10-02,2025/10/18 23:59,https://store.nintendo.co.kr/70010000059844
Is this Game Trying to Kill Me?,23600,9440,60%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000091558
Caligo,11800,4720,60%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000073505
Sol Dorado Heist,11800,4720,60%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000086840
SONOKUNI,16500,10720,35%,2025-10-02,2025/10/6 01:59,https://store.nintendo.co.kr/70010000088218
SaGa Frontier 2 Remastered,39800,29850,25%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000071638
Anime Girls: Clever Clover,9000,2990,67%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000094468
Chernobylite Complete Edition,38900,19450,50%,2025-10-02,2025/10/10 23:59,https://store.nintendo.co.kr/70010000089425
THE GENERAL SAGA,14730,7360,50%,2025-10-02,2025/10/7 23:59,https://store.nintendo.co.kr/70010000092028
Cozy Land,10000,1990,80%,2025-10-02,2025/10/4 23:59,https://store.nintendo.co.kr/70010000093037
Urban Car Driver Simulator: City Explorer Challenge,14990,4490,70%,2025-10-02,2025/10/4 23:59,https://store.nintendo.co.kr/70010000091114
Zombie Blocks: Pixel Shooter Gun,10990,3990,64%,2025-10-02,2025/10/4 23:59,https://store.nintendo.co.kr/70010000090697
Tiny Lands - Deluxe Edition,14500,5800,60%,2025-10-02,2025/10/4 23:59,https://store.nintendo.co.kr/70010000093624
그림 가디언즈 서번트 오브 더 다크,44000,33000,25%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000091056
Hentai Girls: Sexy Sakura,9000,2990,67%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000092500
The Exorcist: Gravebound Horror,20000,10000,50%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000094289
"Is It Wrong to Try to Pick Up Girls in a Dungeon?
~Fullland of Water and Light~",53000,42400,20%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000091591
Dye The Bunny,4490,3140,30%,2025-10-02,2025/10/16 23:59,https://store.nintendo.co.kr/70010000090114
ESCAPE SITE 13,21800,10900,50%,2025-10-02,2025/10/15 23:59,https://store.nintendo.co.kr/70010000092583
Tinkertown,21500,10750,50%,2025-10-02,2025/10/17 23:59,https://store.nintendo.co.kr/70010000081490
Monstrix TCG Card Shop 카드샵,14400,3600,75%,2025-10-02,2025/10/19 23:59,https://store.nintendo.co.kr/70010000089644
One Lonely Outpost,21500,17200,20%,2025-10-02,2025/10/26 23:59,https://store.nintendo.co.kr/70010000036281
Mechanic Supermarket Simulator,14990,3990,73%,2025-10-02,2025/10/11 23:59,https://store.nintendo.co.kr/70010000091938
카르멘 산디에고 스탠다드 에디션（Carmen Sandiego）,33500,20100,40%,2025-10-02,2025/10/13 23:59,https://store.nintendo.co.kr/70010000088658
Suikoden I&II HD Remaster Gate Rune and Dunan Unification Wars,53300,42640,20%,2025-10-02,2025/10/5 23:59,https://store.nintendo.co.kr/70010000048817
8 인 너 Plus,3400,2380,30%,2025-10-02,2025/10/28 23:59,https://store.nintendo.co.kr/70010000091833
세상을 위한 모든 소녀,12800,11520,10%,2025-10-02,2025/10/10 23:59,https://store.nintendo.co.kr/70010000090051
Puzzle Lights & Mushrooms 1000,4500,1000,78%,2025-10-02,2025/10/8 23:59,https://store.nintendo.co.kr/70010000092431
LAPIDARY: Jewel Craft Simulator,8900,5340,40%,2025-10-02,2025/10/9 23:59,https://store.nintendo.co.kr/70010000092869
Vertical Kingdom,21500,17200,20%,2025-10-02,2025/10/6 23:59,https://store.nintendo.co.kr/70010000082990
